Year,Cause Name,State,State Code,Deaths,Age-adjusted Death Rate
2002,Unintentional injuries,California,CA,10107,30.1
2002,Unintentional injuries,Colorado,CO,1812,43.1
2002,Unintentional injuries,Connecticut,CT,1182,32.5
2002,Unintentional injuries,Delaware,DE,292,36.4
2002,Unintentional injuries,District of Columbia,DC,200,34.6
2002,Unintentional injuries,Florida,FL,7396,42
2002,Unintentional injuries,Georgia,GA,3333,42.3
2002,Unintentional injuries,Hawaii,HI,393,30.9
2002,Unintentional injuries,Idaho,ID,611,47.1
2002,Unintentional injuries,Illinois,IL,4222,33.8
2002,Unintentional injuries,Indiana,IN,2148,34.9
2002,Unintentional injuries,Iowa,IA,1093,33.6
2002,Unintentional injuries,Kansas,KS,1139,40.8
2002,Unintentional injuries,Kentucky,KY,2090,51.3
2002,Unintentional injuries,Louisiana,LA,2115,48.1
2002,Unintentional injuries,Maine,ME,511,38.1
2002,Unintentional injuries,Maryland,MD,1332,25.2
2002,Unintentional injuries,Massachusetts,MA,1413,20.7
2002,Unintentional injuries,Michigan,MI,3285,33
2002,Unintentional injuries,Minnesota,MN,1928,37.6
2002,Unintentional injuries,Mississippi,MS,1642,58.5
2002,Unintentional injuries,Missouri,MO,2641,45.6
2002,Unintentional injuries,Montana,MT,524,55.6
2002,Unintentional injuries,Nebraska,NE,762,41.7
2002,Unintentional injuries,Nevada,NV,860,41.7
2002,Unintentional injuries,New Hampshire,NH,357,28.5
2002,Unintentional injuries,New Jersey,NJ,2599,29.8
2002,Unintentional injuries,New Mexico,NM,1105,61.4
2002,Unintentional injuries,New York,NY,4663,23.9
2002,Unintentional injuries,North Carolina,NC,3700,45.3
2002,Unintentional injuries,North Dakota,ND,246,35.1
2002,Unintentional injuries,Ohio,OH,4146,35.8
2002,Unintentional injuries,Oklahoma,OK,1580,44.9
2002,Unintentional injuries,Oregon,OR,1397,38.4
2002,Unintentional injuries,Pennsylvania,PA,4728,35.9
2002,Unintentional injuries,Rhode Island,RI,277,23.4
2002,Unintentional injuries,South Carolina,SC,1972,48.7
2002,Unintentional injuries,South Dakota,SD,348,43.5
2002,Unintentional injuries,Tennessee,TN,2744,47.7
2002,Unintentional injuries,Texas,TX,8232,40.4
2002,Unintentional injuries,Utah,UT,714,35.8
2002,Unintentional injuries,Vermont,VT,240,37.8
2002,Unintentional injuries,Virginia,VA,2479,35.2
2002,Unintentional injuries,Washington,WA,2203,36.8
2002,Unintentional injuries,West Virginia,WV,956,50.9
2002,Unintentional injuries,Wisconsin,WI,2274,40.1
2002,Unintentional injuries,Wyoming,WY,289,58.1
2001,All causes,Alabama,AL,45316,1002.1
2001,All causes,Alaska,AK,2974,831.3
2001,All causes,Arizona,AZ,41058,795.9
2001,All causes,Arkansas,AR,27759,955.4
2001,All causes,California,CA,234044,783.2
2001,All causes,Colorado,CO,28294,796.1
2001,All causes,Connecticut,CT,29827,772.1
2001,All causes,Delaware,DE,7112,903.1
2001,All causes,District of Columbia,DC,5951,1049.9
2001,All causes,Florida,FL,167269,806.1
2001,All causes,Georgia,GA,64485,966.4
2001,All causes,Hawaii,HI,8394,660.4
2001,All causes,Idaho,ID,9753,803.5
2001,All causes,Illinois,IL,105430,863.5
2001,All causes,Indiana,IN,55198,912.7
2001,All causes,Iowa,IA,27791,780.1
2001,All causes,Kansas,KS,24647,844.4
2001,All causes,Kentucky,KY,39861,997.1
2001,All causes,Louisiana,LA,41757,1013.1
2001,All causes,Maine,ME,12421,848.7
2001,All causes,Maryland,MD,43839,888
2001,All causes,Massachusetts,MA,56754,811.4
2001,All causes,Michigan,MI,86424,884
2001,All causes,Minnesota,MN,37735,748.2
2001,All causes,Mississippi,MS,28259,1034.3
2001,All causes,Missouri,MO,54982,913.4
2001,All causes,Montana,MT,8265,844.1
2001,All causes,Nebraska,NE,15174,796.6
2001,All causes,Nevada,NV,16285,923.5
2001,All causes,New Hampshire,NH,9815,809.3
2001,All causes,New Jersey,NJ,74710,840.3
2001,All causes,New Mexico,NM,14129,829.5
2001,All causes,New York,NY,159240,806.6
2001,All causes,North Carolina,NC,70934,917.1
2001,All causes,North Dakota,ND,6048,780.2
2001,All causes,Ohio,OH,108027,912.4
2001,All causes,Oklahoma,OK,34682,968.5
2001,All causes,Oregon,OR,30158,830.5
2001,All causes,Pennsylvania,PA,129729,878.5
2001,All causes,Rhode Island,RI,10021,816.9
2001,All causes,South Carolina,SC,36612,949.6
2001,All causes,South Dakota,SD,6923,790
2001,All causes,Tennessee,TN,55151,979.5
2001,All causes,Texas,TX,152779,888.9
2001,All causes,Utah,UT,12662,785.2
2001,All causes,Vermont,VT,5201,819.6
2001,All causes,Virginia,VA,56280,869.9
2001,All causes,Washington,WA,44642,799.4
2001,All causes,West Virginia,WV,20967,1000.9
2001,All causes,Wisconsin,WI,46628,812.5
2001,All causes,Wyoming,WY,4029,858.8
2001,Alzheimer's disease,Alabama,AL,1103,25.1
2001,Alzheimer's disease,Alaska,AK,44,18.9
2001,Alzheimer's disease,Arizona,AZ,1108,22.7
2001,Alzheimer's disease,Arkansas,AR,452,15.3
2001,Alzheimer's disease,California,CA,4935,17.2
2001,Alzheimer's disease,Colorado,CO,852,26.4
2001,Alzheimer's disease,Connecticut,CT,573,14
2001,Alzheimer's disease,Delaware,DE,135,18
2001,Alzheimer's disease,District of Columbia,DC,99,17.5
2001,Alzheimer's disease,Florida,FL,3643,16.4
2001,Alzheimer's disease,Georgia,GA,1419,24.1
2001,Alzheimer's disease,Hawaii,HI,122,9.8
2001,Alzheimer's disease,Idaho,ID,294,24.7
2001,Alzheimer's disease,Illinois,IL,2163,17.5
2001,Alzheimer's disease,Indiana,IN,1231,20.5
2001,Alzheimer's disease,Iowa,IA,863,21.8
2001,Alzheimer's disease,Kansas,KS,642,20.5
2001,Alzheimer's disease,Kentucky,KY,966,25.1
2001,Alzheimer's disease,Louisiana,LA,957,24.6
2001,Alzheimer's disease,Maine,ME,471,31.3
2001,Alzheimer's disease,Maryland,MD,948,20.5
2001,Alzheimer's disease,Massachusetts,MA,1533,20.9
2001,Alzheimer's disease,Michigan,MI,1803,18.8
2001,Alzheimer's disease,Minnesota,MN,1173,22.1
2001,Alzheimer's disease,Mississippi,MS,449,16.8
2001,Alzheimer's disease,Missouri,MO,1106,17.8
2001,Alzheimer's disease,Montana,MT,249,24.9
2001,Alzheimer's disease,Nebraska,NE,430,21
2001,Alzheimer's disease,Nevada,NV,211,14.9
2001,Alzheimer's disease,New Hampshire,NH,305,25.6
2001,Alzheimer's disease,New Jersey,NJ,1376,15.3
2001,Alzheimer's disease,New Mexico,NM,297,18.6
2001,Alzheimer's disease,New York,NY,1705,8.5
2001,Alzheimer's disease,North Carolina,NC,1786,24.6
2001,Alzheimer's disease,North Dakota,ND,224,25.5
2001,Alzheimer's disease,Ohio,OH,2367,20
2001,Alzheimer's disease,Oklahoma,OK,682,19
2001,Alzheimer's disease,Oregon,OR,1030,27.6
2001,Alzheimer's disease,Pennsylvania,PA,2753,17.6
2001,Alzheimer's disease,Rhode Island,RI,251,18.8
2001,Alzheimer's disease,South Carolina,SC,881,24.9
2001,Alzheimer's disease,South Dakota,SD,156,16
2001,Alzheimer's disease,Tennessee,TN,1148,21.2
2001,Alzheimer's disease,Texas,TX,3439,21.9
2001,Alzheimer's disease,Utah,UT,314,21
2001,Alzheimer's disease,Vermont,VT,149,23.3
2001,Alzheimer's disease,Virginia,VA,1184,19.8
2001,Alzheimer's disease,Washington,WA,2050,37.1
2001,Alzheimer's disease,West Virginia,WV,398,19
2001,Alzheimer's disease,Wisconsin,WI,1269,21.1
2001,Alzheimer's disease,Wyoming,WY,114,25.4
2001,Cancer,Alabama,AL,9801,213
2001,Cancer,Alaska,AK,689,193.7
2001,Cancer,Arizona,AZ,9143,173.8
2001,Cancer,Arkansas,AR,6092,208.8
2001,Cancer,California,CA,53924,180.2
2001,Cancer,Colorado,CO,6145,170.9
2001,Cancer,Connecticut,CT,7093,187.6
2001,Cancer,Delaware,DE,1786,221
2001,Cancer,District of Columbia,DC,1327,237.5
2001,Cancer,Florida,FL,39090,187.4
2001,Cancer,Georgia,GA,13818,202.8
2001,Cancer,Hawaii,HI,2024,157.2
2001,Cancer,Idaho,ID,2093,172.8
2001,Cancer,Illinois,IL,24778,205.1
2001,Cancer,Indiana,IN,12831,211.9
2001,Cancer,Iowa,IA,6404,188.9
2001,Cancer,Kansas,KS,5448,193.8
2001,Cancer,Kentucky,KY,9358,229.7
2001,Cancer,Louisiana,LA,9517,228
2001,Cancer,Maine,ME,3045,208.3
2001,Cancer,Maryland,MD,10322,205.4
2001,Cancer,Massachusetts,MA,13750,201.2
2001,Cancer,Michigan,MI,19689,199.9
2001,Cancer,Minnesota,MN,8967,183.8
2001,Cancer,Mississippi,MS,5958,217.1
2001,Cancer,Missouri,MO,12365,207.1
2001,Cancer,Montana,MT,1956,199.4
2001,Cancer,Nebraska,NE,3389,185.5
2001,Cancer,Nevada,NV,3815,205.1
2001,Cancer,New Hampshire,NH,2398,195.9
2001,Cancer,New Jersey,NJ,18165,204.4
2001,Cancer,New Mexico,NM,2900,167.3
2001,Cancer,New York,NY,36975,188.4
2001,Cancer,North Carolina,NC,16065,202.7
2001,Cancer,North Dakota,ND,1391,189.2
2001,Cancer,Ohio,OH,24804,208.4
2001,Cancer,Oklahoma,OK,7411,206.3
2001,Cancer,Oregon,OR,7057,196.5
2001,Cancer,Pennsylvania,PA,29914,204.4
2001,Cancer,Rhode Island,RI,2398,202.5
2001,Cancer,South Carolina,SC,8272,208.3
2001,Cancer,South Dakota,SD,1590,188.5
2001,Cancer,Tennessee,TN,12229,213.1
2001,Cancer,Texas,TX,33488,192.6
2001,Cancer,Utah,UT,2313,144.3
2001,Cancer,Vermont,VT,1249,196.4
2001,Cancer,Virginia,VA,13345,200.5
2001,Cancer,Washington,WA,10802,194.2
2001,Cancer,West Virginia,WV,4685,219.2
2001,Cancer,Wisconsin,WI,10777,191.6
2001,Cancer,Wyoming,WY,923,194
2001,CLRD,Alabama,AL,2204,48.3
2001,CLRD,Alaska,AK,147,49.9
2001,CLRD,Arizona,AZ,2499,47.7
2001,CLRD,Arkansas,AR,1368,46.5
2001,CLRD,California,CA,12965,44.4
2001,CLRD,Colorado,CO,1836,53.9
2001,CLRD,Connecticut,CT,1486,38.2
2001,CLRD,Delaware,DE,306,38.3
2001,CLRD,District of Columbia,DC,150,26.8
2001,CLRD,Florida,FL,8954,41.2
2001,CLRD,Georgia,GA,3097,48.3
2001,CLRD,Hawaii,HI,280,21.9
2001,CLRD,Idaho,ID,581,48.6
2001,CLRD,Illinois,IL,4776,39.5
2001,CLRD,Indiana,IN,3136,52.1
2001,CLRD,Iowa,IA,1552,43.6
2001,CLRD,Kansas,KS,1444,50.1
2001,CLRD,Kentucky,KY,2265,56.6
2001,CLRD,Louisiana,LA,1763,43.2
2001,CLRD,Maine,ME,800,54.4
2001,CLRD,Maryland,MD,1907,39.5
2001,CLRD,Massachusetts,MA,2810,40.2
2001,CLRD,Michigan,MI,4148,42.5
2001,CLRD,Minnesota,MN,1909,38.8
2001,CLRD,Mississippi,MS,1333,49.1
2001,CLRD,Missouri,MO,2882,47.8
2001,CLRD,Montana,MT,583,59.3
2001,CLRD,Nebraska,NE,882,46.6
2001,CLRD,Nevada,NV,1136,65.6
2001,CLRD,New Hampshire,NH,616,51.4
2001,CLRD,New Jersey,NJ,2911,32.6
2001,CLRD,New Mexico,NM,775,45.8
2001,CLRD,New York,NY,6906,35
2001,CLRD,North Carolina,NC,3514,45.6
2001,CLRD,North Dakota,ND,308,39.6
2001,CLRD,Ohio,OH,5881,49.3
2001,CLRD,Oklahoma,OK,1922,53.3
2001,CLRD,Oregon,OR,1726,47.9
2001,CLRD,Pennsylvania,PA,5845,38.6
2001,CLRD,Rhode Island,RI,511,41.3
2001,CLRD,South Carolina,SC,1731,44.8
2001,CLRD,South Dakota,SD,362,41.7
2001,CLRD,Tennessee,TN,2941,52.2
2001,CLRD,Texas,TX,7739,46.7
2001,CLRD,Utah,UT,525,33.9
2001,CLRD,Vermont,VT,305,48.5
2001,CLRD,Virginia,VA,2744,43.1
2001,CLRD,Washington,WA,2634,48.1
2001,CLRD,West Virginia,WV,1273,59.2
2001,CLRD,Wisconsin,WI,2375,41.6
2001,CLRD,Wyoming,WY,270,57.9
2001,Diabetes,Alabama,AL,1344,29.6
2001,Diabetes,Alaska,AK,80,22.8
2001,Diabetes,Arizona,AZ,1058,20.3
2001,Diabetes,Arkansas,AR,756,26
2001,Diabetes,California,CA,6395,21.5
2001,Diabetes,Colorado,CO,667,18.8
2001,Diabetes,Connecticut,CT,759,19.7
2001,Diabetes,Delaware,DE,218,27.5
2001,Diabetes,District of Columbia,DC,209,37.4
2001,Diabetes,Florida,FL,4631,22.1
2001,Diabetes,Georgia,GA,1475,22.1
2001,Diabetes,Hawaii,HI,173,13.5
